6532,XF2B014,XF2B014,41,12,33.54167,,,,19.49807,,,,2.291667,4.054054,1,空闲,B区,1,1,
6533,XF2B015,XF2B015,41,12,36.71875,,,,15.83012,,,,1.979167,3.667954,1,空闲,B区,1,1,
6534,XF2B016,XF2B016,41,12,36.45833,,,,19.69112,,,,2.291667,3.571429,1,空闲,B区,1,1,
6535,XF2B017,XF2B017,41,12,40.15625,,,,16.21622,,,,2.395833,3.185328,1,空闲,B区,1,1,
6536,XF2B018,XF2B018,41,12,40.20833,,,,19.9807,,,,2.5,3.185328,1,空闲,B区,1,1,
6537,XF2B019,XF2B019,41,12,43.48958,,,,15.34749,,,,2.135417,4.247104,1,空闲,B区,1,1,
6538,XF2B020,XF2B020,41,12,43.48958,,,,19.88417,,,,2.1875,3.571429,1,空闲,B区,1,1,
6539,XF2B021,XF2B021,41,12,47.03125,,,,15.92664,,,,2.1875,3.667954,1,空闲,B区,1,1,
6540,XF2B022,XF2B022,41,12,46.82292,,,,19.88417,,,,2.447917,3.281853,1,空闲,B区,1,1,
6541,XF2B023,XF2B023,41,12,50.26042,,,,15.73359,,,,1.979167,3.667954,1,空闲,B区,1,1,
6542,XF2B024,XF2B024,41,12,50.26042,,,,19.59459,,,,2.135417,3.667954,1,空闲,B区,1,1,
6543,XF2B025,XF2B025,41,12,76.09375,,,,28.861,,,,2.291667,3.571429,1,空闲,B区,1,1,
6544,XF2B026,XF2B026,41,12,78.75,,,,28.57143,,,,1.822917,4.150579,1,空闲,B区,1,1,
6545,XF2B027,XF2B027,41,12,76.45834,,,,34.16988,,,,1.927083,3.764479,1,空闲,B区,1,1,
6546,XF2B028,XF2B028,41,12,78.90625,,,,34.07336,,,,1.666667,4.054054,1,空闲,B区,1,1,
6547,XF2B029,XF2B029,41,12,76.30209,,,,38.80309,,,,2.135417,3.764479,1,空闲,B区,1,1,
6548,XF2B030,XF2B030,41,12,78.69791,,,,38.80309,,,,1.822917,3.957529,1,空闲,B区,1,1,
6549,XF2B031,XF2B031,41,12,76.35416,,,,44.40154,,,,2.03125,3.764479,1,空闲,B区,1,1,
6550,XF2B032,XF2B032,41,12,78.64584,,,,44.30502,,,,1.927083,3.957529,1,空闲,B区,1,1,
6551,XF2B033,XF2B033,41,12,76.25,,,,49.13128,,,,2.1875,3.571429,1,空闲,B区,1,1,
6552,XF2B034,XF2B034,41,12,78.64584,,,,49.03475,,,,1.875,3.667954,1,空闲,B区,1,1,
6553,XF2B035,XF2B035,41,12,75.98959,,,,54.15058,,,,2.34375,4.054054,1,空闲,B区,1,1,
6554,XF2B036,XF2B036,41,12,78.69791,,,,54.2471,,,,1.979167,4.150579,1,空闲,B区,1,1,
6555,XF2C001,XF2C001,42,12,40.625,,,,68.24324,,,,2.03125,3.088803,1,空闲,C区,1,1,
6556,XF2C002,XF2C002,42,12,42.91667,,,,68.14672,,,,1.927083,3.281853,1,空闲,C区,1,1,
6557,XF2C003,XF2C003,42,12,40.625,,,,62.64479,,,,2.083333,3.185328,1,空闲,C区,1,1,
6558,XF2C004,XF2C004,42,12,42.91667,,,,62.45174,,,,2.03125,3.764479,1,空闲,C区,1,1,
6559,XF2C005,XF2C005,42,12,51.92708,,,,68.24324,,,,2.239583,3.088803,1,空闲,C区,1,1,
6560,XF2C006,XF2C006,42,12,54.42708,,,,67.95367,,,,1.875,3.667954,1,空闲,C区,1,1,
6561,XF2C007,XF2C007,42,12,51.97917,,,,62.35521,,,,2.135417,3.281853,1,空闲,C区,1,1,
6562,XF2C008,XF2C008,42,12,54.42708,,,,62.54826,,,,1.979167,3.281853,1,空闲,C区,1,1,
6563,XF2C009,XF2C009,42,12,40.52083,,,,56.85328,,,,2.239583,3.378378,1,空闲,C区,1,1,
6564,XF2C010,XF2C010,42,12,42.91667,,,,56.75676,,,,2.03125,3.667954,1,空闲,C区,1,1,
6565,XF2C011,XF2C011,42,12,40.52083,,,,51.44788,,,,2.291667,3.281853,1,空闲,C区,1,1,
6566,XF2C012,XF2C012,42,12,43.02083,,,,51.1583,,,,1.770833,3.474904,1,空闲,C区,1,1,
6567,XF2C013,XF2C013,42,12,52.1875,,,,56.85328,,,,1.927083,3.667954,1,空闲,C区,1,1,
6568,XF2C014,XF2C014,42,12,54.27083,,,,56.66023,,,,2.135417,3.764479,1,空闲,C区,1,1,
6569,XF2C015,XF2C015,42,12,52.13542,,,,51.44788,,,,2.083333,3.378378,1,空闲,C区,1,1,
6570,XF2C016,XF2C016,42,12,54.27083,,,,51.35135,,,,2.135417,3.667954,1,空闲,C区,1,1,
6571,XF2C017,XF2C017,42,12,40.36458,,,,45.7529,,,,2.34375,3.378378,1,空闲,C区,1,1,
6572,XF2C018,XF2C018,42,12,42.91667,,,,45.84942,,,,2.03125,3.281853,1,空闲,C区,1,1,
6573,XF2C019,XF2C019,42,12,40.72917,,,,39.96139,,,,2.03125,3.861004,1,空闲,C区,1,1,
6574,XF2C020,XF2C020,42,12,42.86458,,,,40.05791,,,,2.03125,3.571429,1,空闲,C区,1,1,
6575,XF2C021,XF2C021,42,12,51.875,,,,46.04247,,,,2.291667,3.281853,1,空闲,C区,1,1,
6576,XF2C022,XF2C022,42,12,54.47917,,,,46.04247,,,,1.979167,3.185328,1,空闲,C区,1,1,
6577,XF2C023,XF2C023,42,12,52.1875,,,,40.44402,,,,2.03125,2.992278,1,空闲,C区,1,1,
6578,XF2C024,XF2C024,42,12,54.32292,,,,39.96139,,,,1.979167,3.861004,1,空闲,C区,1,1,
6579,XF2C025,XF2C025,42,12,40.57292,,,,34.55598,,,,2.1875,3.571429,1,空闲,C区,1,1,
6580,XF2C026,XF2C026,42,12,43.07292,,,,34.45946,,,,1.770833,3.667954,1,空闲,C区,1,1,
6581,XF2C027,XF2C027,42,12,40.46875,,,,29.05405,,,,2.1875,3.571429,1,空闲,C区,1,1,
6582,XF2C028,XF2C028,42,12,42.91667,,,,28.861,,,,1.927083,3.861004,1,空闲,C区,1,1,
6583,XF2C029,XF2C029,42,12,52.08333,,,,34.74903,,,,2.083333,3.571429,1,空闲,C区,1,1,
6584,XF2C030,XF2C030,42,12,54.27083,,,,34.55598,,,,2.135417,3.474904,1,空闲,C区,1,1,
6585,XF2C031,XF2C031,42,12,51.92708,,,,28.861,,,,2.291667,3.957529,1,空闲,C区,1,1,
6586,XF2C032,XF2C032,42,12,54.42708,,,,28.95753,,,,1.875,3.764479,1,空闲,C区,1,1,
11794,XF2F001,XF2F001,118,12,45.10417,,,,72.77132,,,,1.822917,3.391473,1,空闲,F区,1,1,
11795,XF2F002,XF2F002,118,12,47.13542,,,,72.77132,,,,1.875,3.294574,1,空闲,F区,1,1,
11796,XF2F003,XF2F003,118,12,49.16667,,,,72.96512,,,,1.822917,3.003876,1,空闲,F区,1,1,
11797,XF2F004,XF2F004,118,12,51.19792,,,,72.67442,,,,1.979167,3.391473,1,空闲,F区,1,1,
11798,XF2F005,XF2F005,118,12,53.33333,,,,72.57752,,,,1.875,3.585271,1,空闲,F区,1,1,
